tName,link,lecname,lecture,content
SUM,https://www.wikidata.org/wiki/Q13570696,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
GPT-2,https://www.wikidata.org/wiki/Q95726727,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Linux,https://www.wikidata.org/wiki/Q388,Lab Session #04,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_04,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#04.txt
Linux,https://www.wikidata.org/wiki/Q388,Lab Session #01,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_01,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#01.txt
Modifier,https://www.wikidata.org/wiki/Q5156843,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Modifier,https://www.wikidata.org/wiki/Q5156843,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
TA,https://www.wikidata.org/wiki/Q2609672,Lab Session #05,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_05,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#05.txt
TA,https://www.wikidata.org/wiki/Q2609672,Lab Session #01,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_01,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#01.txt
TA,https://www.wikidata.org/wiki/Q5323385,Lab Session #05,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_05,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#05.txt
TA,https://www.wikidata.org/wiki/Q5323385,Lab Session #01,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_01,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#01.txt
quan,https://www.wikidata.org/wiki/Q1045852,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
quan,https://www.wikidata.org/wiki/Q1045852,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Concordia,https://www.wikidata.org/wiki/Q52578,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Concordia,https://www.wikidata.org/wiki/Q52578,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Concordia,https://www.wikidata.org/wiki/Q52578,Lab Session #03,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_03,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#03.txt
Concordia,https://www.wikidata.org/wiki/Q52578,Lab Session #02,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_02,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#02.txt
Concordia,https://www.wikidata.org/wiki/Q52578,Lab Session #01,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_01,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#01.txt
Concordia,https://www.wikidata.org/wiki/Q1913996,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Concordia,https://www.wikidata.org/wiki/Q1913996,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Concordia,https://www.wikidata.org/wiki/Q1913996,Lab Session #03,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_03,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#03.txt
Concordia,https://www.wikidata.org/wiki/Q1913996,Lab Session #02,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_02,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#02.txt
Concordia,https://www.wikidata.org/wiki/Q1913996,Lab Session #01,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_01,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#01.txt
Congress,https://www.wikidata.org/wiki/Q11268,Knowledge Graphs - Vocabularies and Ontologies,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs_-_Vocabularies_and_Ontologies,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs%20-%20Vocabularies%20and%20Ontologies.txt
Elasticsearch,https://www.wikidata.org/wiki/Q3050461,Lab Session #06,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_06,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#06.txt
Semantic_Web_Technologies,https://www.wikidata.org/wiki/Q54837,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
Semantic_Web_Technologies,https://www.wikidata.org/wiki/Q54837,Knowledge Graphs - Vocabularies and Ontologies,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs_-_Vocabularies_and_Ontologies,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs%20-%20Vocabularies%20and%20Ontologies.txt
Semantic_Web_Technologies,https://www.wikidata.org/wiki/Q54837,Knowledge Graphs,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs.txt
Mexico,https://www.wikidata.org/wiki/Q96,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
Knowledge_Vault,https://www.wikidata.org/wiki/Q648625,Knowledge Graphs,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs.txt
Intelligent_Systems,https://www.wikidata.org/wiki/Q150001,Lab Session #04,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_04,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#04.txt
DBP,https://www.wikidata.org/wiki/Q415612,Lab Session #03,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_03,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#03.txt
Semantic_Networks,https://www.wikidata.org/wiki/Q1045785,Knowledge Graphs,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs.txt
Geonames,https://www.wikidata.org/wiki/Q830106,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
QA,https://www.wikidata.org/wiki/Q613918,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
QA,https://www.wikidata.org/wiki/Q613918,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
QA,https://www.wikidata.org/wiki/Q613918,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
BERT,https://www.wikidata.org/wiki/Q61726893,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
John,https://www.wikidata.org/wiki/Q36766,Recommender Systems,http://uni.com/data/COMP_474_6741-GCS_143_Recommender_Systems,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Recommender%20Systems.txt
Loyola_College,https://www.wikidata.org/wiki/Q6694542,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Loyola_College,https://www.wikidata.org/wiki/Q6694542,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
LLM,https://www.wikidata.org/wiki/Q754848,Knowledge Graphs,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs.txt
Human_Input,https://www.wikidata.org/wiki/Q47146,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
MAX,https://www.wikidata.org/wiki/Q2584009,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
Unsupervised_Learning,https://www.wikidata.org/wiki/Q1152135,Machine Learning for Intelligent Systems,http://uni.com/data/COMP_474_6741-GCS_143_Machine_Learning_for_Intelligent_Systems,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Machine%20Learning%20for%20Intelligent%20Systems.txt
Petersburg,https://www.wikidata.org/wiki/Q511964,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Freebase,https://www.wikidata.org/wiki/Q1453477,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
Token,https://www.wikidata.org/wiki/Q172841,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Token,https://www.wikidata.org/wiki/Q172841,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Anaconda,https://www.wikidata.org/wiki/Q464042,Lab Session #05,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_05,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#05.txt
Apache_Lucene,https://www.wikidata.org/wiki/Q773196,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Apache_Lucene,https://www.wikidata.org/wiki/Q773196,Lab Session #06,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_06,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#06.txt
Refinitiv,https://www.wikidata.org/wiki/Q60741469,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
OPE,https://www.wikidata.org/wiki/Q3883909,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
OPE,https://www.wikidata.org/wiki/Q3883909,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
AP,https://www.wikidata.org/wiki/Q40469,Recommender Systems,http://uni.com/data/COMP_474_6741-GCS_143_Recommender_Systems,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Recommender%20Systems.txt
Luanda_Leaks,https://www.wikidata.org/wiki/Q456034,Machine Learning for Intelligent Systems,http://uni.com/data/COMP_474_6741-GCS_143_Machine_Learning_for_Intelligent_Systems,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Machine%20Learning%20for%20Intelligent%20Systems.txt
Generic,https://www.wikidata.org/wiki/Q1051282,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Wikipedia,https://www.wikidata.org/wiki/Q52,Lab Session #05,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_05,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#05.txt
Wikipedia,https://www.wikidata.org/wiki/Q52,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
Wikipedia,https://www.wikidata.org/wiki/Q52,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Wikipedia,https://www.wikidata.org/wiki/Q52,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Wikipedia,https://www.wikidata.org/wiki/Q52,Knowledge Graphs,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs.txt
POST,https://www.wikidata.org/wiki/Q2764521,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
A12,https://www.wikidata.org/wiki/Q4648862,Knowledge Graphs,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs.txt
NuBus,https://www.wikidata.org/wiki/Q1928621,Lab Session #06,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_06,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#06.txt
Judy_Hopps,https://www.wikidata.org/wiki/Q15270647,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Judy_Hopps,https://www.wikidata.org/wiki/Q15270647,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Apache_Jena,https://www.wikidata.org/wiki/Q1686799,Lab Session #04,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_04,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#04.txt
Apache_Jena,https://www.wikidata.org/wiki/Q1686799,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
Apache_Jena,https://www.wikidata.org/wiki/Q1686799,Lab Session #02,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_02,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#02.txt
Deep Learning,https://www.wikidata.org/entity/Q197536,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Deep Learning,https://www.wikidata.org/entity/Q197536,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Deep Learning,https://www.wikidata.org/entity/Q197536,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Deep Learning,https://www.wikidata.org/entity/Q197536,Machine Learning for Intelligent Systems,http://uni.com/data/COMP_474_6741-GCS_143_Machine_Learning_for_Intelligent_Systems,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Machine%20Learning%20for%20Intelligent%20Systems.txt
Deep Learning,https://www.wikidata.org/wiki/Q197536,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Deep Learning,https://www.wikidata.org/wiki/Q197536,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Deep Learning,https://www.wikidata.org/wiki/Q197536,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Deep Learning,https://www.wikidata.org/wiki/Q197536,Machine Learning for Intelligent Systems,http://uni.com/data/COMP_474_6741-GCS_143_Machine_Learning_for_Intelligent_Systems,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Machine%20Learning%20for%20Intelligent%20Systems.txt
Deep_Learning,https://www.wikidata.org/entity/Q197536,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Deep_Learning,https://www.wikidata.org/entity/Q197536,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Deep_Learning,https://www.wikidata.org/entity/Q197536,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Deep_Learning,https://www.wikidata.org/entity/Q197536,Machine Learning for Intelligent Systems,http://uni.com/data/COMP_474_6741-GCS_143_Machine_Learning_for_Intelligent_Systems,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Machine%20Learning%20for%20Intelligent%20Systems.txt
Deep_Learning,https://www.wikidata.org/wiki/Q197536,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Deep_Learning,https://www.wikidata.org/wiki/Q197536,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Deep_Learning,https://www.wikidata.org/wiki/Q197536,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Deep_Learning,https://www.wikidata.org/wiki/Q197536,Machine Learning for Intelligent Systems,http://uni.com/data/COMP_474_6741-GCS_143_Machine_Learning_for_Intelligent_Systems,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Machine%20Learning%20for%20Intelligent%20Systems.txt
Cambridge_Analytica,https://www.wikidata.org/wiki/Q24083484,Machine Learning for Intelligent Systems,http://uni.com/data/COMP_474_6741-GCS_143_Machine_Learning_for_Intelligent_Systems,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Machine%20Learning%20for%20Intelligent%20Systems.txt
Azure_Cognitive_Search,https://www.wikidata.org/wiki/Q25000548,Lab Session #06,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_06,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#06.txt
A11,https://www.wikidata.org/wiki/Q4648827,Knowledge Graphs,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs.txt
Bahar,https://www.wikidata.org/wiki/Q4842420,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Notes,https://www.wikidata.org/wiki/Q60198,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Notes,https://www.wikidata.org/wiki/Q60198,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Notes,https://www.wikidata.org/wiki/Q60198,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Notes,https://www.wikidata.org/wiki/Q60198,Knowledge Graphs,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs.txt
DataFrames,https://www.wikidata.org/wiki/Q7573619,Lab Session #05,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_05,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#05.txt
Leonardo_da_Vinci,https://www.wikidata.org/wiki/Q762,Knowledge Graphs,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs.txt
Artificial_Intelligence,https://www.wikidata.org/wiki/Q109875730,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Artificial_Intelligence,https://www.wikidata.org/wiki/Q4801033,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Outlook,https://www.wikidata.org/wiki/Q1955600,Lab Session #04,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_04,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#04.txt
Cham,https://www.wikidata.org/wiki/Q10424,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
